id,listing_url,name,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,security_deposit,cleaning_fee,number_of_reviews,review_scores_rating,Days Available,Daily Rate,Occupancy,Days Rent,Revenue,Amenities ,Corrected Amenities,24-hour check-in,Accessible-height bed,Accessible-height toilet,Air conditioning,Baby bath,Babysitter recommendations,Bar,Bathroom essentials,Bathtub,Bathtub with bath chair,BBQ grill,Beach essentials,Beachfront,Bed linens,Breakfast,Building staff,Buzzer/wireless intercom,Cable TV,Carbon monoxide detector,Changing table,Children's books and toys,Children's dinnerware,Cleaning before checkout,Coffee maker,Cooking basics,Crib,Disabled parking spot,Dishes and silverware,Dishwasher,Doorman,Dryer,Elevator,Essentials,Ethernet connection,EV charger,Extra pillows and blankets,Extra space around bed,Family/kid friendly,Fire extinguisher,Fireplace guards,First aid kit,Fixed grab bars for shower,Fixed grab bars for toilet,Flat path to guest entrance,Free parking on premises,Free street parking,Game console,Garden or backyard,Gym,Hair dryer,Handheld shower head,Hangers,Heating,High chair,Host greets you,Hot tub,Hot water,Indoor fireplace,Internet,Iron,Kitchen,Lake access,Laptop friendly workspace,Lock on bedroom door,Lockbox,Long term stays allowed,Luggage dropoff allowed,Microwave,No stairs or steps to enter,Other,Outlet covers,Oven,Pack n Play/travel crib,Paid parking on premises,Parking,Patio or balcony,Pets allowed,Pets live on this property,Pocket wifi,Pool,Private entrance,Private living room,Refrigerator,Roll-in shower,Room-darkening shades,Safe,Safety card,Self check-in,Shampoo,Shower chair,Single level home,Smart lock,Smoke detector,Smoking allowed,Spa,Stair gates,Stove,Suitable for events,toilet,TV,Washer,Waterfront,Well-lit path to entrance,Wheelchair accessible,Wide clearance to shower,Wide doorway to guest bathroom,Wide entrance,Wide entrance for guests,Wide entryway,Wide hallways,Wifi,Window guards,No of Features
21888115,https://www.airbnb.com/rooms/21888115,Hyper Modern one Bedroom Apartment with a View,-34.1148,18.82639,Apartment,Entire home/apt,2,1,1,1,Real Bed,700,0,250,17,97,259,93,0.50,129.5,11948,"{TV,Wifi,Pool,Kitchen,""Free parking on premises"",Breakfast,Elevator,""Indoor fireplace"",Washer,Dryer,""Safety card"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Hot water"",""Host greets you""}","{TV,Wifi,Pool,Kitchen,""Free parking on premises"",Breakfast,Elevator,""Indoor fireplace"",Washer,Dryer,""Safety card"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Hot water"",""Host greets you""}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,25
22180489,https://www.airbnb.com/rooms/22180489,Strand beach apartment,-34.1179,18.82752,Apartment,Entire home/apt,4,1,1,2,Real Bed,447,0,250,0,,193,39,0.41,79.13,3079,"{TV,Wifi,Kitchen,""Free parking on premises"",Elevator,""Hot tub"",""Family/kid friendly"",Essentials,""Lock on bedroom door"",Hangers,Iron,""Laptop friendly workspace"",""Private entrance"",""Long term stays allowed"",""Well-lit path to entrance"",Beachfront}","{TV,Wifi,Kitchen,""Free parking on premises"",Elevator,""Hot tub"",""Family/kid friendly"",Essentials,""Lock on bedroom door"",Hangers,Iron,""Laptop friendly workspace"",""Private entrance"",""Long term stays allowed"",""Well-lit path to entrance"",Beachfront}",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,19
22271700,https://www.airbnb.com/rooms/22271700,Strandsig 102,-34.1178,18.82612,Apartment,Entire home/apt,4,2,2,3,Real Bed,997,,,1,,180,68,0.26,46.8,3181,"{TV,Kitchen,""Free parking on premises"",""Smoking allowed"",Elevator,""Family/kid friendly"",Essentials,Hangers}","{TV,Kitchen,""Free parking on premises"",""Smoking allowed"",Elevator,""Family/kid friendly"",Essentials,Hangers}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10
22315106,https://www.airbnb.com/rooms/22315106,Wesleystraat 61,-34.1159,18.82527,House,Entire home/apt,8,3,5,6,Real Bed,3498,,,0,,92,235,0.38,34.96,8226,"{TV,Kitchen,""Free parking on premises"",""Smoking allowed"",Essentials,Hangers}","{TV,Kitchen,""Free parking on premises"",""Smoking allowed"",Essentials,Hangers}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8
22547842,https://www.airbnb.com/rooms/22547842,Perfect Beach Holiday Apartment,-34.1157,18.82446,Apartment,Entire home/apt,5,1,2,3,Real Bed,744,2500,390,79,95,250,50,0.64,160,8036,"{TV,Wifi,Kitchen,""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Long term stays allowed"",""Host greets you"",Beachfront}","{TV,Wifi,Kitchen,""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Long term stays allowed"",""Host greets you"",Beachfront}",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,35
22766313,https://www.airbnb.com/rooms/22766313,Stunning Sea and Mountain Views Strand Cape Town,-34.1201,18.83061,Apartment,Entire home/apt,4,1,2,3,Real Bed,997,0,500,11,89,233,93,0.38,88.54,8276,"{TV,Wifi,Kitchen,""Free parking on premises"",Elevator,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Hot water"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""BBQ grill"",""Long term stays allowed"",""Host greets you"",Waterfront,Beachfront}","{TV,Wifi,Kitchen,""Free parking on premises"",Elevator,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Hot water"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""BBQ grill"",""Long term stays allowed"",""Host greets you"",Waterfront,Beachfront}",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,35
23692863,https://www.airbnb.com/rooms/23692863,"Beach Rd, Strand",-34.1167,18.825,Apartment,Entire home/apt,2,1,0,2,Real Bed,744,0,200,0,,85,62,0.07,5.95,373,"{Kitchen,""Free parking on premises"",Essentials,Hangers}","{Kitchen,""Free parking on premises"",Essentials,Hangers}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
28454558,https://www.airbnb.com/rooms/28454558,Strand Oranje 3,-34.1156,18.82393,Apartment,Entire home/apt,2,1,1,1,Real Bed,953,,,0,,27,65,0.67,18.09,1170,"{Kitchen,""Hot tub"",Essentials,""Lock on bedroom door"",Hangers,""Hair dryer""}","{Kitchen,""Hot tub"",Essentials,""Lock on bedroom door"",Hangers,""Hair dryer""}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
28661939,https://www.airbnb.com/rooms/28661939,Door Number 9,-34.1182,18.83276,Apartment,Entire home/apt,3,1,1,1,Real Bed,402,6000,245,7,89,287,26,0.96,275.52,7083,"{TV,""Cable TV"",Kitchen,""Free street parking"",Washer,""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private living room"",Bathtub,""Babysitter recommendations"",""Childrenâ€™s dinnerware"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Luggage dropoff allowed"",""Long term stays allowed"",""Well-lit path to entrance"",""No stairs or steps to enter"",""No stairs or steps to enter"",""No stairs or steps to enter"",Beachfront,""Handheld shower head"",""Paid parking on premises""}","{TV,""Cable TV"",Kitchen,""Free street parking"",Washer,""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private living room"",Bathtub,""Babysitter recommendations"",""Childrenâ€™s dinnerware"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Luggage dropoff allowed"",""Long term stays allowed"",""Well-lit path to entrance"",""No stairs or steps to enter"",""No stairs or steps to enter"",""No stairs or steps to enter"",Beachfront,""Handheld shower head"",""Paid parking on premises""}",0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,39
29385505,https://www.airbnb.com/rooms/29385505,Rowenta Lodge 2,-34.1168,18.82521,Apartment,Entire home/apt,6,1,2,2,Real Bed,848,,,0,,53,54,0.45,23.85,1298,"{TV,Kitchen,""Free parking on premises"",""Smoking allowed"",Washer,Dryer,Essentials,Hangers,Iron,""Private entrance""}","{TV,Kitchen,""Free parking on premises"",""Smoking allowed"",Washer,Dryer,Essentials,Hangers,Iron,""Private entrance""}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12
29669577,https://www.airbnb.com/rooms/29669577,104 @ 97 On Beach,-34.116,18.82654,Apartment,Entire home/apt,3,2,2,3,Real Bed,1503,0,600,0,,98,113,0.51,49.98,5638,"{TV,Kitchen,""Free parking on premises"",Elevator,Washer,Dryer,Essentials,Iron,""Private entrance"",Beachfront}","{TV,Kitchen,""Free parking on premises"",Elevator,Washer,Dryer,Essentials,Iron,""Private entrance"",Beachfront}",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12
30905697,https://www.airbnb.com/rooms/30905697,Beautiful fully furnished self catering home,-34.1159,18.82379,House,Entire home/apt,7,1,3,7,Real Bed,3498,2000,1000,0,,127,226,0.14,17.78,4069,"{TV,Kitchen,""Free parking on premises"",""Smoking allowed"",""Pets allowed"",""Indoor fireplace"",""Suitable for events"",Essentials,""Lock on bedroom door"",Hangers,""Private entrance"",Beachfront}","{TV,Kitchen,""Free parking on premises"",""Smoking allowed"",""Pets allowed"",""Indoor fireplace"",""Suitable for events"",Essentials,""Lock on bedroom door"",Hangers,""Private entrance"",Beachfront}",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14
31611629,https://www.airbnb.com/rooms/31611629,Relax and unwind while you look over the ocean.,-34.1159,18.82821,Apartment,Entire home/apt,4,1,1,1,Real Bed,848,0,0,11,93,226,42,0.43,97.18,4111,"{TV,""Cable TV"",Kitchen,""Free parking on premises"",Elevator,Washer,Dryer,Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Hot water"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""No stairs or steps to enter"",""Wide entrance"",""Extra space around bed"",""Accessible-height bed"",""No stairs or steps to enter"",""No stairs or steps to enter"",""Wide entryway"",Other,Beachfront}","{TV,""Cable TV"",Kitchen,""Free parking on premises"",Elevator,Washer,Dryer,Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Hot water"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""No stairs or steps to enter"",""Wide entrance"",""Extra space around bed"",""Accessible-height bed"",""No stairs or steps to enter"",""No stairs or steps to enter"",""Wide entryway"",Other,Beachfront}",0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,34
34592828,https://www.airbnb.com/rooms/34592828,Jacquelena hof strand,-34.1153,18.82417,Apartment,Entire home/apt,4,2,2,4,Real Bed,997,1500,500,0,,51,57,0.31,15.81,910,"{Kitchen,Heating,Essentials,Hangers,""Hair dryer"",Iron,""Private entrance"",""Hot water"",Beachfront}","{Kitchen,Heating,Essentials,Hangers,""Hair dryer"",Iron,""Private entrance"",""Hot water"",Beachfront}",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
36929835,https://www.airbnb.com/rooms/36929835,A Beautiful House close to the Sea,-34.1183,18.83186,House,Entire home/apt,4,1,2,3,Real Bed,997,,195,0,,57,60,0.39,22.23,1311,"{TV,Wifi,Kitchen,""Free parking on premises"",""Free street parking"",Heating,""Suitable for events"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Hot water"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Stove,""Single level home"",""BBQ grill"",""Patio or balcony"",""Long term stays allowed"",""Cleaning before checkout""}","{TV,Wifi,Kitchen,""Free parking on premises"",""Free street parking"",Heating,""Suitable for events"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Hot water"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Stove,""Single level home"",""BBQ grill"",""Patio or balcony"",""Long term stays allowed"",""Cleaning before checkout""}",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,31
38378133,https://www.airbnb.com/rooms/38378133,Sea View & Family friendly Apartment,-34.1207,18.83124,Apartment,Entire home/apt,4,1,2,3,Real Bed,997,0,0,0,,16,69,0.63,10.08,689,"{TV,Wifi,Kitchen,""Free parking on premises"",Elevator,Washer,Dryer,""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Private entrance"",Crib,""Childrenâ€™s dinnerware"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""BBQ grill"",""Garden or backyard"",""Beach essentials"",""Long term stays allowed"",""Cleaning before checkout"",Beachfront}","{TV,Wifi,Kitchen,""Free parking on premises"",Elevator,Washer,Dryer,""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Private entrance"",Crib,""Childrenâ€™s dinnerware"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""BBQ grill"",""Garden or backyard"",""Beach essentials"",""Long term stays allowed"",""Cleaning before checkout"",Beachfront}",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,33
38709841,https://www.airbnb.com/rooms/38709841,Trust Lodging No. 1,-34.1179,18.83211,Guest suite,Entire home/apt,4,1,1,4,Real Bed,744,0,0,0,,3,28,0.33,0.99,28,"{TV,Wifi,""Free parking on premises"",Heating,""Family/kid friendly"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Hot water"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Patio or balcony"",""Luggage dropoff allowed"",""Long term stays allowed"",""Host greets you""}","{TV,Wifi,""Free parking on premises"",Heating,""Family/kid friendly"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Hot water"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Patio or balcony"",""Luggage dropoff allowed"",""Long term stays allowed"",""Host greets you""}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,28
5600510,https://www.airbnb.com/rooms/5600510,Afrique Somerset West - Beach Front,-34.1225,18.83148,Condominium,Entire home/apt,6,2.5,3,6,Real Bed,1995,0,0,3,100,93,141,0.14,13.02,1831,"{TV,""Cable TV"",""Air conditioning"",Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",Washer,Dryer,Essentials,""24-hour check-in"",Iron,""Laptop friendly workspace"",""Hot water"",""Long term stays allowed"",Other,Beachfront}","{TV,""Cable TV"",""Air conditioning"",Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",Washer,Dryer,Essentials,""24-hour check-in"",Iron,""Laptop friendly workspace"",""Hot water"",""Long term stays allowed"",Other,Beachfront}",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,19
19939992,https://www.airbnb.com/rooms/19939992,Kuriake Seaview Holiday Apartment,-34.12237,18.83098,Apartment,Entire home/apt,4,2,2,4,Real Bed,953,,,37,99,251,71,0.56,140.56,10059,"{TV,""Cable TV"",Wifi,Pool,Kitchen,""Free parking on premises"",Elevator,""Free street parking"",""Family/kid friendly"",Washer,Dryer,""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Long term stays allowed"",""No stairs or steps to enter"",""Wide entrance for guests"",""Flat path to guest entrance"",""Well-lit path to entrance"",""Host greets you"",Beachfront}","{TV,""Cable TV"",Wifi,Pool,Kitchen,""Free parking on premises"",Elevator,""Free street parking"",""Family/kid friendly"",Washer,Dryer,""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Long term stays allowed"",""No stairs or steps to enter"",""Wide entrance for guests"",""Flat path to guest entrance"",""Well-lit path to entrance"",""Host greets you"",Beachfront}",0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,44
12261395,https://www.airbnb.com/rooms/12261395,"Beachfront, stunning sea and mountain views",-34.12224,18.83174,Apartment,Entire home/apt,6,2,3,5,Real Bed,848,,353,11,98,121,75,0.55,66.55,5036,"{TV,""Cable TV"",Wifi,""Wheelchair accessible"",Kitchen,""Free parking on premises"",Elevator,""Family/kid friendly"",Washer,Dryer,""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Pocket wifi"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Long term stays allowed"",Waterfront,Beachfront}","{TV,""Cable TV"",Wifi,""Wheelchair accessible"",Kitchen,""Free parking on premises"",Elevator,""Family/kid friendly"",Washer,Dryer,""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Pocket wifi"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Long term stays allowed"",Waterfront,Beachfront}",0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,38
